N          m0       原始算法     分块算法
2048	    128	    69.1935	    17.2915
2048	    256	    70.2498	    17.5637
2048	    64	    0	    13.8266
2048	    32	    0	    11.694
2048	    16	    0	    9.69242
2048	    8	    0	    8.72238
2048	    4	    0	    10.3342
2048	    2	    0	    18.3655
2048	    1	    0	    69.4405
2048	    512	    0	    17.655
2048	    1024	    0	    68.2293
